TRACK_ID	ARTIST_ID	isrc	PATH	isrc.1	TAGS
00049931.m4a	Danny Frankel, Victoria Williams, Doug Wieselman	US3R21816801	00049931.m4a	US3R21816801	low_performing
00048179.m4a	Kodaline	GBARL1800037	00048179.m4a	GBARL1800037	low_performing
00054907.m4a	Paraph', Shannon	CH8091901002	00054907.m4a	CH8091901002	low_performing
00040781.m4a	Hermz4k, Inner State 81	QZFYX2063871	00040781.m4a	QZFYX2063871	low_performing
00048313.m4a	Dylan Bernard	GBKPL1817168	00048313.m4a	GBKPL1817168	low_performing
00056323.m4a	ALX	USLD91726571	00056323.m4a	USLD91726571	low_performing
00056914.m4a	YoungBoy Never Broke Again	USAT21904061	00056914.m4a	USAT21904061	high_performing
00045317.m4a	Aazar, Swae Lee, Tove Lo	FR9W11907578	00045317.m4a	FR9W11907578	high_performing
00056508.m4a	The LOX	QMJMT2002651	00056508.m4a	QMJMT2002651	low_performing
00048690.m4a	Oliver Tree	USAT21901826	00048690.m4a	USAT21901826	low_performing
00074415.m4a	ren	CAJQG1900001	00074415.m4a	CAJQG1900001	low_performing
00043906.m4a	Lodola	TCADQ1832703	00043906.m4a	TCADQ1832703	low_performing
00041598.m4a	Tobias Bergson	CAWHO2030012	00041598.m4a	CAWHO2030012	low_performing
00040907.m4a	Frisco	GBKPL2008957	00040907.m4a	GBKPL2008957	low_performing
00068690.m4a	John The Blind	USAT21904236	00068690.m4a	USAT21904236	low_performing
00060703.m4a	Dust-e-1	CAKFL1900001	00060703.m4a	CAKFL1900001	low_performing
00037611.m4a	EDEN	USUG11901247	00037611.m4a	USUG11901247	low_performing
00061426.m4a	Patrick Droney	USWB12001942	00061426.m4a	USWB12001942	low_performing
00057052.m4a	Sylvere	GBKQU1841477	00057052.m4a	GBKQU1841477	low_performing
00068217.m4a	Max Leone	USUG12001221	00068217.m4a	USUG12001221	low_performing
00061952.m4a	Summer Walker, Bryson Tiller	USUM71919639	00061952.m4a	USUM71919639	high_performing
00046685.m4a	Angelo Mota, SIIMBA SELASSIIE, Marco Luka	TCAEW2018064	00046685.m4a	TCAEW2018064	low_performing
00069402.m4a	Hozier	IEACJ1900003	00069402.m4a	IEACJ1900003	low_performing
00070294.m4a	CIRRRCLE	JPJ902001380	00070294.m4a	JPJ902001380	low_performing
00049951.m4a	Alec Bailey	QM24S1847057	00049951.m4a	QM24S1847057	low_performing
00059880.m4a	Eminem, Kehlani	USUM71803577	00059880.m4a	USUM71803577	high_performing
00063744.m4a	Djo	GBKPL1959394	00063744.m4a	GBKPL1959394	low_performing
00047442.m4a	Rauw Alejandro, Farruko	QM6P41989279	00047442.m4a	QM6P41989279	high_performing
00066941.m4a	Christian Paul	ZZOPM1900929	00066941.m4a	ZZOPM1900929	low_performing
00039591.m4a	Bryce Vine	USWB12000217	00039591.m4a	USWB12000217	high_performing
00055882.m4a	Weathers	GBKPL1963267	00055882.m4a	GBKPL1963267	low_performing
00055934.m4a	Mark Lockheart, Alice Leggett, Liam Noble, John Parricelli, Tom Herbert, Sebastian Rochford	GBVEV1900007	00055934.m4a	GBVEV1900007	low_performing
00048548.m4a	Tineke Postma	GBVEV2000085	00048548.m4a	GBVEV2000085	low_performing
00067598.m4a	McClenney	QM24S1925572	00067598.m4a	QM24S1925572	low_performing
00060891.m4a	Pat Lagoon, BENZY	QZFYX2020910	00060891.m4a	QZFYX2020910	low_performing
00050400.m4a	Yianna	USLZJ1937873	00050400.m4a	USLZJ1937873	low_performing
00046475.m4a	Friyie	TCAEW2044014	00046475.m4a	TCAEW2044014	low_performing
00048864.m4a	NGHTMRE, SLANDER, Habstrakt	USZ4V1900340	00048864.m4a	USZ4V1900340	low_performing
00040948.m4a	Jeff Parker	QM84B1821001	00040948.m4a	QM84B1821001	low_performing
00062036.m4a	Aril Brikha	DEU671704648	00062036.m4a	DEU671704648	low_performing
00070744.m4a	Sufjan Stevens	US64G2015003	00070744.m4a	US64G2015003	high_performing
00052571.m4a	Liza Anne	QM7PU1550493	00052571.m4a	QM7PU1550493	low_performing
00046422.m4a	Anna Sofia	USUM72010494	00046422.m4a	USUM72010494	low_performing
00046294.m4a	Hardwell, Harrison	NLQ8D1700424	00046294.m4a	NLQ8D1700424	low_performing
00041915.m4a	Sebastian Roel	CAGIT1812343	00041915.m4a	CAGIT1812343	low_performing
00061320.m4a	banzai florist	QZES71920327	00061320.m4a	QZES71920327	low_performing
00052260.m4a	Amends	AUUF11901192	00052260.m4a	AUUF11901192	low_performing
00059535.m4a	Kenny Man, Lalo Ebratt, Yera	USUM71903131	00059535.m4a	USUM71903131	low_performing
00043616.m4a	Benjmn	GBKPL1810772	00043616.m4a	GBKPL1810772	low_performing
00057206.m4a	Jared Anthony	QZ85M2038899	00057206.m4a	QZ85M2038899	low_performing
00037373.m4a	Guilherme & Benuto	BX92R1900002	00037373.m4a	BX92R1900002	low_performing
00057001.m4a	Frenna	NLG661901119	00057001.m4a	NLG661901119	low_performing
00074058.m4a	dad sports	QZDA72076242	00074058.m4a	QZDA72076242	low_performing
00039650.m4a	Muna Ileiwat	UK6821800392	00039650.m4a	UK6821800392	low_performing
00060089.m4a	Christine Parker	GBWUL2022309	00060089.m4a	GBWUL2022309	low_performing
00060031.m4a	Daniel Caesar	QM6N21983350	00060031.m4a	QM6N21983350	low_performing
00045525.m4a	Rich Brian	ZZOPM2002943	00045525.m4a	ZZOPM2002943	high_performing
00046876.m4a	Loods	UKLAM1800174	00046876.m4a	UKLAM1800174	low_performing
00067566.m4a	Jak Bannon, quickly, quickly	QM24S2004501	00067566.m4a	QM24S2004501	low_performing
00042088.m4a	Leikeli47	USRC11803610	00042088.m4a	USRC11803610	low_performing
00053899.m4a	Daniel Allan, Heather Sommer	USA2P2014511	00053899.m4a	USA2P2014511	low_performing
00072514.m4a	Burna Boy	USAT22003796	00072514.m4a	USAT22003796	high_performing
00051734.m4a	Samra, Capital Bra	DECE71900610	00051734.m4a	DECE71900610	low_performing
00062642.m4a	Turbo, Gunna, Young Thug	USUG12001276	00062642.m4a	USUG12001276	high_performing
00065958.m4a	Raekwon	USANG2000516	00065958.m4a	USANG2000516	low_performing
00064609.m4a	Carson Elliott, Michael Schawel	QZFZ22013133	00064609.m4a	QZFZ22013133	low_performing
00050632.m4a	Neovaii	QM4TX1941977	00050632.m4a	QM4TX1941977	low_performing
00042970.m4a	The Bablers	FITCR1904007	00042970.m4a	FITCR1904007	low_performing
00068155.m4a	French Montana	USSM12002113	00068155.m4a	USSM12002113	high_performing
00069660.m4a	Avicii, Agnes, Vargas & Lagola	SE5R71900204	00069660.m4a	SE5R71900204	high_performing
00051974.m4a	Jack & Jack	USUM71803373	00051974.m4a	USUM71803373	low_performing
00054490.m4a	Myles Cameron	QM24S2000995	00054490.m4a	QM24S2000995	low_performing
00055969.m4a	Niniola	GBKPL2021029	00055969.m4a	GBKPL2021029	low_performing
00045732.m4a	Nikki Vianna, R3HAB	USAT21812941	00045732.m4a	USAT21812941	low_performing
00042184.m4a	Darell, Farruko	USSD11800353	00042184.m4a	USSD11800353	low_performing
00045484.m4a	ROSALÍA	USSM12001708	00045484.m4a	USSM12001708	high_performing
00073454.m4a	Halsey	USUM71918342	00073454.m4a	USUM71918342	high_performing
00069603.m4a	Leikeli47	USRC11803697	00069603.m4a	USRC11803697	low_performing
00039642.m4a	Brandon	NLRD51952727	00039642.m4a	NLRD51952727	low_performing
00068400.m4a	Patience	USA2Z1900341	00068400.m4a	USA2Z1900341	low_performing
00066769.m4a	Jolé, Marie Gallo	QM6P42041576	00066769.m4a	QM6P42041576	low_performing
00039520.m4a	MOTO BANDIT	QZFYZ2012677	00039520.m4a	QZFYZ2012677	low_performing
00039764.m4a	AUSTN	QMEU31821902	00039764.m4a	QMEU31821902	low_performing
00049785.m4a	BANNERS	USUM71821304	00049785.m4a	USUM71821304	low_performing
00039273.m4a	ROSALÍA	USSM11901874	00039273.m4a	USSM11901874	high_performing
00038224.m4a	Alfredo Rodriguez	USMAR1813010	00038224.m4a	USMAR1813010	low_performing
00063401.m4a	BTS	QM4TX2001955	00063401.m4a	QM4TX2001955	low_performing
00055358.m4a	Windows, Gerd	NLM651900028	00055358.m4a	NLM651900028	low_performing
00052313.m4a	Tyler, The Creator	USQX91901112	00052313.m4a	USQX91901112	high_performing
00040697.m4a	Broken Social Scene	CAAA11817008	00040697.m4a	CAAA11817008	low_performing
00070185.m4a	72-HOUR POST FIGHT	ITP842000130	00070185.m4a	ITP842000130	low_performing
00043559.m4a	Dimitri Vangelis & Wyman, Mike Perry	SE3AA2000010	00043559.m4a	SE3AA2000010	low_performing
00052423.m4a	DijahSB	QZDA61972718	00052423.m4a	QZDA61972718	low_performing
00065616.m4a	Fletch	QZFYW1927216	00065616.m4a	QZFYW1927216	low_performing
00051970.m4a	HOKO	QZD5H2000286	00051970.m4a	QZD5H2000286	low_performing
00044958.m4a	Samica	QMEZE1949326	00044958.m4a	QMEZE1949326	low_performing
00039419.m4a	Jamila Woods, Saba	US38Y1934209	00039419.m4a	US38Y1934209	low_performing
00043023.m4a	Anna Mae	QM24S1924739	00043023.m4a	QM24S1924739	low_performing
00066212.m4a	Almaty	UKN6K1900143	00066212.m4a	UKN6K1900143	low_performing
00058672.m4a	Ella Isaacson	USANG1918366	00058672.m4a	USANG1918366	low_performing
00052605.m4a	Father	USRC11902242	00052605.m4a	USRC11902242	low_performing
00062231.m4a	Peter CottonTale, tobi lou, Chance the Rapper	QZ85M2069232	00062231.m4a	QZ85M2069232	low_performing
00056238.m4a	Wilco	QMKRW1900021	00056238.m4a	QMKRW1900021	low_performing
00069737.m4a	The Utopia Strong	UK2SX1913905	00069737.m4a	UK2SX1913905	low_performing
00059819.m4a	Steve Angello, Sam Martin	GBXGT1800140	00059819.m4a	GBXGT1800140	high_performing
00040265.m4a	BONES UK	USHM81716700	00040265.m4a	USHM81716700	low_performing
00050357.m4a	Lostboycrow	QMFME1986206	00050357.m4a	QMFME1986206	low_performing
00061497.m4a	Charlie Charles, Sfera Ebbasta, Ghali	ITUM71800483	00061497.m4a	ITUM71800483	low_performing
00054100.m4a	Oh Wonder	GBUM72001376	00054100.m4a	GBUM72001376	low_performing
00069080.m4a	DVRKO, Sarah De Warren	QM6MZ2088504	00069080.m4a	QM6MZ2088504	low_performing
00037659.m4a	AURORA	GBUM71808073	00037659.m4a	GBUM71808073	low_performing
00067333.m4a	Genevieve Stokes	GBWUL2019725	00067333.m4a	GBWUL2019725	low_performing
00061691.m4a	Bailey Bryan	QMCE31902033	00061691.m4a	QMCE31902033	low_performing
00044325.m4a	Just Bella, André Nine, NOX	BXNXI2000003	00044325.m4a	BXNXI2000003	low_performing
00073756.m4a	Meg Myers, morgxn	USYFZ2040605	00073756.m4a	USYFZ2040605	low_performing
00051332.m4a	Dan Talevski	QZES91887564	00051332.m4a	QZES91887564	low_performing
00049115.m4a	On Video	GBKPL1940223	00049115.m4a	GBKPL1940223	low_performing
00039717.m4a	Selena Gomez, Riton, Kah-Lo	USUM71810378	00039717.m4a	USUM71810378	low_performing
00055739.m4a	Yunggoth✰	TCADU1800635	00055739.m4a	TCADU1800635	low_performing
00059837.m4a	Cory Miller	QZFZ71928619	00059837.m4a	QZFZ71928619	low_performing
00057021.m4a	NGHTMRE, ZHU, Kidd Keem	USUS11900437	00057021.m4a	USUS11900437	low_performing
00071556.m4a	Lianne La Havas	GBAHT2000178	00071556.m4a	GBAHT2000178	high_performing
00044566.m4a	Alan Walker, Au	NOG841806010	00044566.m4a	NOG841806010	high_performing
00041099.m4a	Jared Anthony, Nate Good	QZFZ52012878	00041099.m4a	QZFZ52012878	low_performing
00041648.m4a	Pearly Drops	SEYOK2001908	00041648.m4a	SEYOK2001908	low_performing
00058934.m4a	Lil Baby, Gunna, Drake	USUG11801946	00058934.m4a	USUG11801946	high_performing
00060135.m4a	Miriam	NO8NR1802010	00060135.m4a	NO8NR1802010	low_performing
00055175.m4a	Winona Oak	USAT21905275	00055175.m4a	USAT21905275	low_performing
00066828.m4a	Jeremy Ivey	USEP41921003	00066828.m4a	USEP41921003	low_performing
00054334.m4a	Dirty South	GBKPL2005022	00054334.m4a	GBKPL2005022	low_performing
00065966.m4a	Raul Ron	GBWUL2010506	00065966.m4a	GBWUL2010506	low_performing
00041479.m4a	Demi Riquísimo	GBKQU1991893	00041479.m4a	GBKQU1991893	low_performing
00073506.m4a	Jonah Yano	USD8D2072003	00073506.m4a	USD8D2072003	low_performing
00068099.m4a	Hugo Joe, MexikoDro, Guapdad 4000	QMSDU1700289	00068099.m4a	QMSDU1700289	low_performing
00040244.m4a	Paranoid London	GBDCA1803436	00040244.m4a	GBDCA1803436	low_performing
00047854.m4a	Austin Riddle	QZDA61918307	00047854.m4a	QZDA61918307	low_performing
00062968.m4a	David Wolves	USUYG1263362	00062968.m4a	USUYG1263362	low_performing
00058304.m4a	Cameo Blush	DEU671901195	00058304.m4a	DEU671901195	low_performing
00038086.m4a	Simen Mitlid	NOEPG1913010	00038086.m4a	NOEPG1913010	low_performing
00041774.m4a	Cam the Artisan	QZDA82001426	00041774.m4a	QZDA82001426	low_performing
00066200.m4a	Mike Posner	USUM71812339	00066200.m4a	USUM71812339	low_performing
00048915.m4a	Fat Pablo	QZES91995848	00048915.m4a	QZES91995848	low_performing
00039581.m4a	Player	NLF050190048	00039581.m4a	NLF050190048	high_performing
00042224.m4a	Aolani	QM2PV1847688	00042224.m4a	QM2PV1847688	low_performing
00062796.m4a	Dirton	ITA641800049	00062796.m4a	ITA641800049	low_performing
00059258.m4a	Timothy Delaghetto	QZES91897313	00059258.m4a	QZES91897313	low_performing
00059045.m4a	Mino Cinelu, Nils Petter Molvær	DELV42000486	00059045.m4a	DELV42000486	low_performing
00064446.m4a	Celia Hollander	QMHG41954002	00064446.m4a	QMHG41954002	low_performing
00066559.m4a	Jeroen Search	BEN581900940	00066559.m4a	BEN581900940	low_performing
00057365.m4a	Michael Brun, Kah-Lo	GBKPL2016868	00057365.m4a	GBKPL2016868	low_performing
00070433.m4a	Giveon	USSM12005045	00070433.m4a	USSM12005045	low_performing
00044095.m4a	3409	TCAEJ1912527	00044095.m4a	TCAEJ1912527	low_performing
00049447.m4a	E-40	US4KV1900188	00049447.m4a	US4KV1900188	low_performing
00046513.m4a	Khalid	USRC11903868	00046513.m4a	USRC11903868	high_performing
00049553.m4a	Homer	QM24S1922593	00049553.m4a	QM24S1922593	low_performing
00056138.m4a	The Neighbourhood	USSM12003768	00056138.m4a	USSM12003768	high_performing
00059214.m4a	Danna Paola, Sebastian Yatra	MXUM72006147	00059214.m4a	MXUM72006147	high_performing
00054538.m4a	Ionika, wavy witch	CAHQJ1826590	00054538.m4a	CAHQJ1826590	low_performing
00069777.m4a	Aldous Harding	GBAFL1800150	00069777.m4a	GBAFL1800150	low_performing
00038912.m4a	Bastille	GBUM71900903	00038912.m4a	GBUM71900903	high_performing
00066197.m4a	Noname, Phoelix	SE5VF1801713	00066197.m4a	SE5VF1801713	low_performing
00070357.m4a	Seeb, Goodboys, HRVY	NOUM72000186	00070357.m4a	NOUM72000186	high_performing
00070375.m4a	Valee, Calboy	USUM71908939	00070375.m4a	USUM71908939	low_performing
00039716.m4a	Selena Gomez	USUM71805992	00039716.m4a	USUM71805992	high_performing
00059710.m4a	Pritty	QZ8QY1800183	00059710.m4a	QZ8QY1800183	low_performing
00056595.m4a	Brooks	NLM5S1800211	00056595.m4a	NLM5S1800211	low_performing
00059888.m4a	Ryan Trey, Bryson Tiller	QM24S1911319	00059888.m4a	QM24S1911319	low_performing
00056773.m4a	Taxman	GBLSB1900045	00056773.m4a	GBLSB1900045	low_performing
00054419.m4a	Tiwa Savage	ZAUM72001522	00054419.m4a	ZAUM72001522	low_performing
00072806.m4a	Lapis	USHM81846450	00072806.m4a	USHM81846450	low_performing
00070177.m4a	9T Antiope	USA2B1803926	00070177.m4a	USA2B1803926	low_performing
00054373.m4a	August Eve	USZ4V1900066	00054373.m4a	USZ4V1900066	low_performing
00041997.m4a	Haich Ber Na	TCAEY2045295	00041997.m4a	TCAEY2045295	low_performing
00072080.m4a	Melanie C	USA2P2005112	00072080.m4a	USA2P2005112	low_performing
00074157.m4a	dempsey hope	USRC12002681	00074157.m4a	USRC12002681	low_performing
00063763.m4a	George FitzGerald, Lil Silva	GBCEL1700754	00063763.m4a	GBCEL1700754	low_performing
00063802.m4a	Aidan Knight	CAO372014108	00063802.m4a	CAO372014108	low_performing
00058175.m4a	Barry&Gibbs	GBKQU2001056	00058175.m4a	GBKQU2001056	low_performing
00039457.m4a	6ix9ine	QMEU31802751	00039457.m4a	QMEU31802751	high_performing
00057196.m4a	GRiZ, Yoshi Flower	USA2P1904657	00057196.m4a	USA2P1904657	low_performing
00062537.m4a	JAOH	QZES72022370	00062537.m4a	QZES72022370	low_performing
00045760.m4a	HAIM	GBUM72000498	00045760.m4a	GBUM72000498	high_performing
00040381.m4a	Joshua Hyslop	CAN111900407	00040381.m4a	CAN111900407	low_performing
00047703.m4a	Roses Gabor	GB45A1801125	00047703.m4a	GB45A1801125	low_performing
00058603.m4a	DaBaby, Stunna 4 Vegas	USUM72014503	00058603.m4a	USUM72014503	high_performing
00061329.m4a	Lux Holm, Glaceo	USA2P1853646	00061329.m4a	USA2P1853646	low_performing
00042533.m4a	Boy In Space	SE4RG1947301	00042533.m4a	SE4RG1947301	low_performing
00065517.m4a	James Colt, Lil Narnia	CAM371902761	00065517.m4a	CAM371902761	low_performing
00056996.m4a	Kevin Roldan	USUM71917289	00056996.m4a	USUM71917289	low_performing
00066999.m4a	Hobo Johnson	USRE11900294	00066999.m4a	USRE11900294	low_performing
00042884.m4a	Happee, ATO	QZFYY2019555	00042884.m4a	QZFYY2019555	low_performing
00044032.m4a	Tamino	GB6TW1900085	00044032.m4a	GB6TW1900085	low_performing
00073838.m4a	Bea Miller, 6LACK	USHR11939059	00073838.m4a	USHR11939059	high_performing
00047549.m4a	Dirty Heads	USDPK1900021	00047549.m4a	USDPK1900021	low_performing
00063516.m4a	Hatiras	QM6MZ2048502	00063516.m4a	QM6MZ2048502	low_performing
00046201.m4a	James Copus, Tom Cawley, Conor Chaplin, Jason Brown	UK9KB2000014	00046201.m4a	UK9KB2000014	low_performing
00063706.m4a	PRETTYMUCH	GBHMU1900048	00063706.m4a	GBHMU1900048	low_performing
00071954.m4a	Ralegh Long	GB72R1800007	00071954.m4a	GB72R1800007	low_performing
00065426.m4a	Patrick Holland	CAGTW2000007	00065426.m4a	CAGTW2000007	low_performing
00044999.m4a	Tingvall Trio	DES292000041	00044999.m4a	DES292000041	low_performing
00061403.m4a	Payday	GBKPL2018080	00061403.m4a	GBKPL2018080	low_performing
00046443.m4a	Rauw Alejandro, Chencho Corleone	QM4TX1940916	00046443.m4a	QM4TX1940916	low_performing
00072599.m4a	Tate Brusa	QZDA82074397	00072599.m4a	QZDA82074397	low_performing
00066741.m4a	Kevin Gates	USAT22002294	00066741.m4a	USAT22002294	low_performing
00039665.m4a	MK, Jonas Blue, Becky Hill	GBARL1801131	00039665.m4a	GBARL1801131	high_performing
00050597.m4a	Arlissa	USUM71924785	00050597.m4a	USUM71924785	low_performing
00047761.m4a	DeathbyRomy	USUM72014390	00047761.m4a	USUM72014390	low_performing
00067597.m4a	ICECOLDBISHOP, Kenny Beats	NLRD51952633	00067597.m4a	NLRD51952633	low_performing
00073907.m4a	XXXTENTACION	USUG11800505	00073907.m4a	USUG11800505	low_performing
00037328.m4a	Dead Emerson	QZFZ22037388	00037328.m4a	QZFZ22037388	low_performing
00042277.m4a	Ozuna	QM4TW1954402	00042277.m4a	QM4TW1954402	high_performing
00038747.m4a	Pat Metheny	USNO11900107	00038747.m4a	USNO11900107	low_performing
00055962.m4a	A Boogie Wit da Hoodie	USAT21812667	00055962.m4a	USAT21812667	high_performing
00074223.m4a	otta	GBENL1902576	00074223.m4a	GBENL1902576	low_performing
00039828.m4a	Jay Portal	QZK6M2078363	00039828.m4a	QZK6M2078363	low_performing
00047477.m4a	Honey Cutt	US28E1922704	00047477.m4a	US28E1922704	low_performing
00044170.m4a	Theophilus London	QZC5P1800096	00044170.m4a	QZC5P1800096	low_performing
00071697.m4a	Nate Smith	US8JA1864002	00071697.m4a	US8JA1864002	low_performing
00062489.m4a	King Tuff	USSUB1723004	00062489.m4a	USSUB1723004	low_performing
00042296.m4a	Kevin Morby	USJ5G2023104	00042296.m4a	USJ5G2023104	low_performing
00064727.m4a	Zach Oliver	CAINA1800022	00064727.m4a	CAINA1800022	low_performing
00050655.m4a	Tom Walker	GBARL1901083	00050655.m4a	GBARL1901083	low_performing
00037116.m4a	Glitterer	USEP41908004	00037116.m4a	USEP41908004	low_performing
00053441.m4a	Anthony Russo	QM24S1843275	00053441.m4a	QM24S1843275	low_performing
00048707.m4a	R3HAB, Skytech	NLW4L1800076	00048707.m4a	NLW4L1800076	low_performing
00067337.m4a	Leah Sykes	QM24S2000500	00067337.m4a	QM24S2000500	low_performing
00067003.m4a	SUMR CAMP	TCADL1888927	00067003.m4a	TCADL1888927	low_performing
00073839.m4a	Yung Gravy, bbno$	USA2P1958595	00073839.m4a	USA2P1958595	high_performing
00057705.m4a	ICELANDIA	TCADQ1886152	00057705.m4a	TCADQ1886152	low_performing
00037744.m4a	ROSALÍA	USSM11912728	00037744.m4a	USSM11912728	high_performing
00052970.m4a	Zanillya	NLWH91800005	00052970.m4a	NLWH91800005	low_performing
00062695.m4a	Masego, Tiffany Gouché	QZD5H1800023	00062695.m4a	QZD5H1800023	low_performing
00066440.m4a	Keeps	QZES52015055	00066440.m4a	QZES52015055	low_performing
00041647.m4a	Morning Wars	SEYOK1837321	00041647.m4a	SEYOK1837321	low_performing
00050780.m4a	Cosey Fanni Tutti	GBHQZ1800006	00050780.m4a	GBHQZ1800006	low_performing
00047799.m4a	Simon Samaeng	SEBGA1900984	00047799.m4a	SEBGA1900984	low_performing
00048083.m4a	rocomoco	QZDA71838269	00048083.m4a	QZDA71838269	low_performing
00064620.m4a	Chris Brown, Young Thug	USRC12001467	00064620.m4a	USRC12001467	high_performing
00058117.m4a	Will Burns, Hannah Peel	GBPVV1902793	00058117.m4a	GBPVV1902793	low_performing
00053946.m4a	88rising, RHYME SO	ZZOPM1901302	00053946.m4a	ZZOPM1901302	low_performing
00046794.m4a	Kevin Roldan, Ayo Jay	USUM71901130	00046794.m4a	USUM71901130	low_performing
00044529.m4a	Blood Orange, Toro y Moi	GBCEL1900172	00044529.m4a	GBCEL1900172	high_performing
00072824.m4a	Jack Harlow	USAT22002943	00072824.m4a	USAT22002943	low_performing
00073674.m4a	100 gecs, Laura Les, Dylan Brady	USZ4V1900189	00073674.m4a	USZ4V1900189	low_performing
00040296.m4a	Ciara	ZZOPM1900985	00040296.m4a	ZZOPM1900985	low_performing
00062680.m4a	Juan Tavano	DEAR41854393	00062680.m4a	DEAR41854393	low_performing
00065301.m4a	Lit Killah	ARF111800105	00065301.m4a	ARF111800105	low_performing
00062353.m4a	Desiigner	USUM71803024	00062353.m4a	USUM71803024	high_performing
00057461.m4a	Lil Tracy	QZJ4Z1900043	00057461.m4a	QZJ4Z1900043	low_performing
00042139.m4a	jesse saint john	GBKPL1943026	00042139.m4a	GBKPL1943026	low_performing
