id,song,artist,title_key,artist_key,isrc,playlist_cummulative,highlow
00052005.m4a,I Don't Wanna See You Cry,Pink Skies,idontwannaseeyoucry,pinkskies,GBKPL1812719,5,0
00054126.m4a,Keep Your Face On,Soft Streak,keepyourfaceon,softstreak,GBKPL1813783,9,0
00040293.m4a,Beauty Hurts,Jack Be,beautyhurts,jackbe,GBKPL1814111,9,0
00059951.m4a,Nurture,Island Fox,nurture,islandfox,GBKPL1814143,5,0
00072241.m4a,Wildest Dreams,Lynda,wildestdreams,lynda,GBKPL1814150,1,0
00065756.m4a,Smoke - a - Lot,Parables of Neptune,smokealot,parablesofneptune,GBKPL1814391,3,0
00063443.m4a,Reviews,Scratcha DVA,reviews,scratchadva,GBKPL1814452,4,0
00073112.m4a,Young Lovers,Dutchkid,younglovers,dutchkid,GBKPL1814680,11,0
00074259.m4a,still feel,half•alive,stillfeel,halfalive,GBKPL1814938,121,0
00037772.m4a,A Sound,Animals in the Attic,asound,animalsintheattic,GBKPL1815045,3,0
00047040.m4a,Explorer,"PLAYCES, Aaron Rays, AX UX",explorer,playces,GBKPL1815193,3,0
00042536.m4a,Caroline,Raised on TV,caroline,raisedontv,GBKPL1815314,6,0
00040669.m4a,Bh,Daniel Aged,bh,danielaged,GBKPL1815748,10,0
00055106.m4a,Let Go,KidEyes,letgo,kideyes,GBKPL1815843,5,0
00043423.m4a,Colourblind,Taylor Janzen,colourblind,taylorjanzen,GBKPL1816499,3,0
00070344.m4a,Undone,Grey Glass,undone,greyglass,GBKPL1816535,4,0
00049656.m4a,Good Luck,TYNI,goodluck,tyni,GBKPL1816776,23,0
00060190.m4a,Oh My!,Naliya,ohmy,naliya,GBKPL1816915,6,0
00046106.m4a,Drown,"Cuco, Clairo",drown,cuco,GBKPL1816968,247,0
00053964.m4a,Just a Little,Lauren Faith,justalittle,laurenfaith,GBKPL1817065,47,0
00048313.m4a,Forever for Now,Dylan Bernard,foreverfornow,dylanbernard,GBKPL1817168,12,0
00045040.m4a,Déconnecter,Saro,deconnecter,saro,GBKPL1817425,6,0
00045500.m4a,Domino,Ebon Lurks,domino,ebonlurks,GBKPL1817713,1,0
00066425.m4a,Spice,"Michael Brun, Kah-Lo",spice,michaelbrun,GBKPL1818721,85,0
00067296.m4a,Superhero,Lauv,superhero,lauv,GBKPL1819693,392,1
00040944.m4a,Blacked Out,"Yussef Dayes, Alfa Mist",blackedout,yussefdayes,GBKPL1819798,20,0
00041992.m4a,Buzzer,Wynne,buzzer,wynne,GBKPL1820609,5,0
00041435.m4a,Bottled Up,"Dinah Jane, Ty Dolla $ign, Marc E",bottledup,dinahjane,GBKPL1820625,287,1
00038549.m4a,All for You,Miink,allforyou,miink,GBKPL1821080,15,0
00064735.m4a,Seasons,AfterSound,seasons,aftersound,GBKPL1821650,18,0
00051025.m4a,High On Your Love,Amber Mark,highonyourlove,ambermark,GBKPL1822045,34,0
00064558.m4a,Save Yourself,Sola,saveyourself,sola,GBKPL1824565,10,0
00072706.m4a,Xternal Locus,"Chynna, Oklou",xternallocus,chynna,GBKPL1824738,16,0
00056144.m4a,Lost in the Fire,andrews',lostinthefire,andrews,GBKPL1825353,8,0
00069222.m4a,Tight,"Kaskade, Madge",tight,kaskade,GBKPL1825486,100,0
00047670.m4a,Feeling,"NØVA ABØV, Drewmat",feeling,nøvaabøv,GBKPL1825800,2,0
00051148.m4a,Hit Me,Daniel Church,hitme,danielchurch,GBKPL1825876,4,0
00056491.m4a,Low,THE DRIVER ERA,low,thedriverera,GBKPL1826084,21,0
00072520.m4a,Wonderland,Siamaki,wonderland,siamaki,GBKPL1826136,8,0
00059764.m4a,Not for Me,Perfume Genius,notforme,perfumegenius,GBKPL1826864,54,0
00064732.m4a,Seasonal Hero - Edit,Orlando Weeks,seasonalheroedit,orlandoweeks,GBKPL1827050,13,0
00071918.m4a,Where Did We Go Wrong,BLVFF,wheredidwegowrong,blvff,GBKPL1827672,15,0
00046556.m4a,Emoceans,kenzie,emoceans,kenzie,GBKPL1827733,40,0
00068303.m4a,The Cycle,Shay Lia,thecycle,shaylia,GBKPL1827992,21,0
00067500.m4a,Sydney's Song,Michael Calfan,sydneyssong,michaelcalfan,GBKPL1828012,67,0
00044817.m4a,Deep End,BenjiFlow,deepend,benjiflow,GBKPL1828089,7,0
00074416.m4a,we fell in love in october,girl in red,wefellinloveinoctober,girlinred,GBKPL1828677,134,0
00063101.m4a,Real,Jules Gabriel,real,julesgabriel,GBKPL1828856,14,0
00069874.m4a,Truck Stop,"Lil Bird, 12 Keys",truckstop,lilbird,GBKPL1829017,26,0
00045382.m4a,Do My Thing,Erika de Casier,domything,erikadecasier,GBKPL1829360,16,0
00060779.m4a,Orlando,ooi,orlando,ooi,GBKPL1829485,4,0
00072081.m4a,Who Is That,General Crush,whoisthat,generalcrush,GBKPL1830237,15,0
00061410.m4a,Pass The Hours,MorMor,passthehours,mormor,GBKPL1830617,99,0
00043244.m4a,Clothes Off,No Suits,clothesoff,nosuits,GBKPL1831040,7,0
00052790.m4a,If Looks Could Kill,Lauren Aquilina,iflookscouldkill,laurenaquilina,GBKPL1831293,33,0
00073111.m4a,Young Like This,Hugo Helmig,younglikethis,hugohelmig,GBKPL1831317,55,0
00042924.m4a,Cherry Baby,Bess Atwell,cherrybaby,bessatwell,GBKPL1831479,2,0
00045068.m4a,Diamond Night,Siraaj Yung,diamondnight,siraajyung,GBKPL1831495,1,0
00060380.m4a,On Repeat,"Ariza, Miette Hope",onrepeat,ariza,GBKPL1831527,19,0
00049501.m4a,Going Crazy,Catch Prichard,goingcrazy,catchprichard,GBKPL1831536,4,0
00068047.m4a,Temporary,Ella Vos,temporary,ellavos,GBKPL1831567,82,0
00045737.m4a,Dont Say Much,"PH4DE, Kap G",dontsaymuch,ph4de,GBKPL1831660,34,0
00062703.m4a,Queen,Sam Franklin,queen,samfranklin,GBKPL1831914,2,0
00059738.m4a,Not Supposed To,Shae Jacobs,notsupposedto,shaejacobs,GBKPL1832009,12,0
00058724.m4a,Nauseous,Nova Moura,nauseous,novamoura,GBKPL1832317,2,0
00052272.m4a,I Remember,Betty Who,iremember,bettywho,GBKPL1832322,127,0
00062724.m4a,Qué Pasa?,TOLEDO,quepasa,toledo,GBKPL1832411,28,0
00037481.m4a,4am,Luke Coulson,4am,lukecoulson,GBKPL1832421,2,0
00043582.m4a,Commitment,Molly Rainford,commitment,mollyrainford,GBKPL1832440,19,0
00047710.m4a,Feels,Shay Lia,feels,shaylia,GBKPL1832567,29,0
00073136.m4a,Youngn Wit da Pump,Qu'ality,youngnwitdapump,quality,GBKPL1832694,2,0
00038435.m4a,All Night,Example,allnight,example,GBKPL1832714,151,0
00074499.m4a,~treading water~,Dan D'Lion,treadingwater,dandlion,GBKPL1832716,20,0
00054743.m4a,Language,Betty Who,language,bettywho,GBKPL1832742,64,0
00043748.m4a,Conversation,MakeYouKnowLove,conversation,makeyouknowlove,GBKPL1832762,8,0
00074413.m4a,watch you sleep,girl in red,watchyousleep,girlinred,GBKPL1832780,105,0
00071005.m4a,Wait,"Billy Lemos, Still Woozy, Blake Saint David",wait,billylemos,GBKPL1832822,30,0
00056926.m4a,Make You Wait,"Charlie Burg, Hans",makeyouwait,charlieburg,GBKPL1833057,14,0
00059053.m4a,Newman,BloodPop®,newman,bloodpop,GBKPL1833134,69,0
00040855.m4a,Bitter End,Young & Sick,bitterend,youngsick,GBKPL1833137,52,0
00038459.m4a,All Out,Blacc Cuzz,allout,blacccuzz,GBKPL1833166,14,0
00059791.m4a,Nothing Changes,"Biig Piig, Kxrn",nothingchanges,biigpiig,GBKPL1833217,46,0
00069079.m4a,This Year,Cassette Tapes,thisyear,cassettetapes,GBKPL1833252,18,0
00071497.m4a,We Will Never Be the Same,Earthquake Lights,wewillneverbethesame,earthquakelights,GBKPL1833277,10,0
00054242.m4a,Killer,"Don Diablo, Dave Thomas Junior",killer,dondiablo,GBKPL1897438,54,0
00049276.m4a,Give Me Love,"Don Diablo, Calum Scott",givemelove,dondiablo,GBKPL1897448,154,0
00052031.m4a,I Fall For The Same Face Every Time,Z Berg,ifallforthesamefaceeverytime,zberg,GBKPL1898112,4,0
00070227.m4a,Ultraviolet,3LAU,ultraviolet,3lau,GBKPL1898195,21,0
00057320.m4a,"Medicine - Recorded at RAK Studios, London",Tom Speight,medicinerecordedatrakstudioslondon,tomspeight,GBKPL1899243,5,0
00069054.m4a,This Old House Is All I Have,Against All Logic,thisoldhouseisallihave,againstalllogic,GBKPL1899464,72,0
00056425.m4a,Loveless,The Pale White,loveless,thepalewhite,GBKPL1899603,38,0
00040312.m4a,Bed Bug,Heavy Heart,bedbug,heavyheart,GBKPL1933372,10,0
00067668.m4a,Take It Off,Two Friends,takeitoff,twofriends,GBKPL1933553,81,0
00053500.m4a,It's a Storm,Young & Sick,itsastorm,youngsick,GBKPL1933569,26,0
00073785.m4a,i'm so tired,"Lauv, Troye Sivan",imsotired,lauv,GBKPL1933763,1500,1
00058384.m4a,My Favorite Fish,Gus Dapperton,myfavoritefish,gusdapperton,GBKPL1933800,65,0
00054839.m4a,Later,Alex Siegel,later,alexsiegel,GBKPL1933978,14,0
00069157.m4a,Throwback,"Delaney Jane, Shaun Frank",throwback,delaneyjane,GBKPL1934058,39,0
00046670.m4a,Energy,Lil Bird,energy,lilbird,GBKPL1934133,43,0
00059420.m4a,No Parachutes,OWEL,noparachutes,owel,GBKPL1934288,15,0
00069868.m4a,Trouble,Omar Apollo,trouble,omarapollo,GBKPL1934311,99,0
00044139.m4a,Cry,Chris Jobe,cry,chrisjobe,GBKPL1934313,8,0
00041054.m4a,Blink,Moby Rich,blink,mobyrich,GBKPL1934628,23,0
00074207.m4a,shut up,Greyson Chance,shutup,greysonchance,GBKPL1934641,105,0
00043038.m4a,Christ Flow,Barny Fletcher,christflow,barnyfletcher,GBKPL1934642,7,0
00073677.m4a,happysad,GOLDN,happysad,goldn,GBKPL1934664,15,0
00056000.m4a,Looking for Trust,"Vertigo, Blvckprint",lookingfortrust,vertigo,GBKPL1934734,6,0
00045638.m4a,Don't Rush,Kevin Garrett,dontrush,kevingarrett,GBKPL1934949,43,0
00046801.m4a,Eternally 12,"Melanie Faye, Mac DeMarco",eternally12,melaniefaye,GBKPL1934994,52,0
00062047.m4a,Polywave,AURAGRAPH,polywave,auragraph,GBKPL1935052,5,0
00053092.m4a,In the Dark,Soft Streak,inthedark,softstreak,GBKPL1935056,2,0
00051890.m4a,I Can't Have Nice Things,CXLOE,icanthavenicethings,cxloe,GBKPL1935237,77,0
00044312.m4a,DL,Wynne,dl,wynne,GBKPL1935238,2,0
00065072.m4a,Sharks,Lauren Rocket,sharks,laurenrocket,GBKPL1935353,1,0
00073561.m4a,everybody's cool but me,Johan Lenox,everybodyscoolbutme,johanlenox,GBKPL1935470,20,0
00045694.m4a,Don't Wait Up,Hugo Helmig,dontwaitup,hugohelmig,GBKPL1935577,49,0
00056149.m4a,Lost,Blake Rose,lost,blakerose,GBKPL1935754,91,0
00060236.m4a,Old Fashioned,Bruno Major,oldfashioned,brunomajor,GBKPL1935945,74,0
00054783.m4a,Last Night Every Night,Hannah Jane Lewis,lastnighteverynight,hannahjanelewis,GBKPL1935953,24,0
00058999.m4a,New House,Rex Orange County,newhouse,rexorangecounty,GBKPL1936031,193,0
00048032.m4a,Flesh & Blood,MAX RAD,fleshblood,maxrad,GBKPL1936067,16,0
00040635.m4a,Better,Sasha Lillie,better,sashalillie,GBKPL1936241,11,0
00059624.m4a,Noise,Zsela,noise,zsela,GBKPL1936314,21,0
00051274.m4a,Holiday,Drinker,holiday,drinker,GBKPL1936354,4,0
00051576.m4a,How About This,"Michael Brun, UNIIQU3",howaboutthis,michaelbrun,GBKPL1936438,30,0
00059984.m4a,OH MY GOD,Amberlake,ohmygod,amberlake,GBKPL1936464,9,0
00041160.m4a,Blue Jeans,No Suits,bluejeans,nosuits,GBKPL1936513,5,0
00070078.m4a,Twice,Vonné,twice,vonne,GBKPL1936594,9,0
00065029.m4a,Shake,SAINT PHNX,shake,saintphnx,GBKPL1936968,20,0
00052580.m4a,I'm Yours,Tommy Genesis,imyours,tommygenesis,GBKPL1937145,43,0
00049329.m4a,Glass House,Kyle Dion,glasshouse,kyledion,GBKPL1937176,24,0
00074494.m4a,yours,Greyson Chance,yours,greysonchance,GBKPL1937186,79,0
00074346.m4a,timekeeper,Greyson Chance,timekeeper,greysonchance,GBKPL1937193,43,0
00070948.m4a,WISER,jesse saint john,wiser,jessesaintjohn,GBKPL1937197,6,0
00045999.m4a,Drift Away,AAESPO,driftaway,aaespo,GBKPL1937243,5,0
00071602.m4a,Western World,"LION BABE, Raekwon",westernworld,lionbabe,GBKPL1937277,71,0
00043418.m4a,Colour,Kings,colour,kings,GBKPL1937561,22,0
00051635.m4a,How Much,Brianna Mazzola,howmuch,briannamazzola,GBKPL1937740,9,0
00050143.m4a,HOMEOWNER,INFAMOUSIZAK,homeowner,infamousizak,GBKPL1937783,6,0
00061277.m4a,Parachute,"EXES, Jome",parachute,exes,GBKPL1937829,34,0
00061428.m4a,Passing Talk,Glows,passingtalk,glows,GBKPL1937941,4,0
00040866.m4a,Bittersweet,Sarah Saint James,bittersweet,sarahsaintjames,GBKPL1937962,5,0
00054980.m4a,Leave My Home,FKJ,leavemyhome,fkj,GBKPL1938313,199,0
00070438.m4a,Untitled,Ghost,untitled,ghost,GBKPL1938403,2,0
00055525.m4a,Like That,Annie Green,likethat,anniegreen,GBKPL1938442,3,0
00058446.m4a,My Man,Delacey,myman,delacey,GBKPL1938459,84,0
00054997.m4a,Leaving Me,Lucy Daydream,leavingme,lucydaydream,GBKPL1938464,4,0
00047955.m4a,First Time,Timeflies,firsttime,timeflies,GBKPL1938489,44,0
00066825.m4a,Storm,Firewoodisland,storm,firewoodisland,GBKPL1938491,14,0
00039155.m4a,Ashamed,Omar Apollo,ashamed,omarapollo,GBKPL1938535,80,0
00056078.m4a,Losing My Mind,OYSTER KIDS,losingmymind,oysterkids,GBKPL1938585,10,0
00051787.m4a,Hush,The Claque,hush,theclaque,GBKPL1938614,9,0
00041519.m4a,Boys,Spang Sisters,boys,spangsisters,GBKPL1939450,6,0
00043166.m4a,Claudia,FINNEAS,claudia,finneas,GBKPL1939455,53,0
00055437.m4a,Lighthouse,Priya Ragu,lighthouse,priyaragu,GBKPL1939587,23,0
00073768.m4a,i need to be alone,girl in red,ineedtobealone,girlinred,GBKPL1939652,126,0
00051273.m4a,Holiday - Kyson Remix,"Drinker, Kyson",holidaykysonremix,drinker,GBKPL1939680,11,0
00038156.m4a,Ain't It Sweet,Quincy Mumford,aintitsweet,quincymumford,GBKPL1939686,4,0
00073741.m4a,i don't do drugs anymore,Johan Lenox,idontdodrugsanymore,johanlenox,GBKPL1939689,18,0
00055414.m4a,Light Personified,Fintan,lightpersonified,fintan,GBKPL1939703,16,0
00058471.m4a,My Own Heaven,BEA1991,myownheaven,bea1991,GBKPL1939747,41,0
00071388.m4a,Way Up,"Icy Lando, Sire",wayup,icylando,GBKPL1939877,5,0
00049115.m4a,Ghee,On Video,ghee,onvideo,GBKPL1940223,14,0
00064020.m4a,Runaway,"Ariza, Lisa Oduor-Noah",runaway,ariza,GBKPL1940235,3,0
00069434.m4a,Tobacco In My Sheets,Lauren Aquilina,tobaccoinmysheets,laurenaquilina,GBKPL1940362,14,0
00048726.m4a,Full Circle,Jay Diener,fullcircle,jaydiener,GBKPL1940364,4,0
00051918.m4a,I Couldn't Tell,"Wild Pines, Nicholas Roberts",icouldnttell,wildpines,GBKPL1940654,3,0
00073711.m4a,honest,GOLDN,honest,goldn,GBKPL1940713,25,0
00047640.m4a,Feel You Now,THE DRIVER ERA,feelyounow,thedriverera,GBKPL1940714,20,0
00066936.m4a,Stromboli,Simon On The Moon,stromboli,simononthemoon,GBKPL1940766,8,0
00066561.m4a,Starman,Julia Why?,starman,juliawhy,GBKPL1941067,12,0
00073315.m4a,atlas,keshi,atlas,keshi,GBKPL1941326,16,0
00056199.m4a,Love Again,RuthAnne,loveagain,ruthanne,GBKPL1941335,35,0
00067974.m4a,Telephone,O Future,telephone,ofuture,GBKPL1941347,9,0
00056409.m4a,Love's Grave,The Naked Eye,lovesgrave,thenakedeye,GBKPL1941420,1,0
00060917.m4a,Outside,MorMor,outside,mormor,GBKPL1941461,117,0
00037478.m4a,4,Eleni Drake,4,elenidrake,GBKPL1941573,18,0
00059170.m4a,Nights Never End,City Park,nightsneverend,citypark,GBKPL1941911,25,0
00056003.m4a,Loom,Xoller,loom,xoller,GBKPL1941958,9,0
00065167.m4a,Shine,Jack Cullen,shine,jackcullen,GBKPL1941977,6,0
00052256.m4a,I Never Was,Midi Matilda,ineverwas,midimatilda,GBKPL1942110,9,0
00064986.m4a,Sexy Please,LION BABE,sexyplease,lionbabe,GBKPL1942117,48,0
00059757.m4a,Not Yours Never Was,Hannah Jane Lewis,notyoursneverwas,hannahjanelewis,GBKPL1942255,70,0
00050697.m4a,Heat Wave,cehryl,heatwave,cehryl,GBKPL1942331,13,0
00042785.m4a,Change Up,Leon Else,changeup,leonelse,GBKPL1942373,13,0
00056456.m4a,Lovestained,Hope Tala,lovestained,hopetala,GBKPL1942383,50,0
00041223.m4a,Boat to Bermuda,"No Suits, Kota the Friend",boattobermuda,nosuits,GBKPL1942422,11,0
00072563.m4a,Workin',Amber-Simone,workin,ambersimone,GBKPL1942545,24,0
00065393.m4a,Silver Lining,Hayley Gene Penner,silverlining,hayleygenepenner,GBKPL1942585,11,0
00043112.m4a,Circles,WILDES,circles,wildes,GBKPL1942642,11,0
00059580.m4a,Nobody Else,Dylan John Thomas,nobodyelse,dylanjohnthomas,GBKPL1942726,4,0
00066813.m4a,Stop Thinking (About Me),Alfie Templeman,stopthinkingaboutme,alfietempleman,GBKPL1942851,56,0
00037798.m4a,A Womxn Will Save Us All,Indigo Face,awomxnwillsaveusall,indigoface,GBKPL1942921,6,0
00042139.m4a,CRYING,jesse saint john,crying,jessesaintjohn,GBKPL1943026,20,0
00057322.m4a,Medicine,"Jennifer Lopez, French Montana",medicine,jenniferlopez,GBKPL1943048,300,1
00065247.m4a,Shouting Matches,Taylor Janzen,shoutingmatches,taylorjanzen,GBKPL1943050,12,0
00049317.m4a,Giving Up,Elise Hayes,givingup,elisehayes,GBKPL1943196,20,0
00048269.m4a,For the Pickling,Fell,forthepickling,fell,GBKPL1943253,11,0
00067796.m4a,Talk to Me,Liss,talktome,liss,GBKPL1943340,68,0
00066168.m4a,Sometimes,"DallasK, Nicky Romero, XYLØ",sometimes,dallask,GBKPL1943350,264,0
00048593.m4a,Friends,Omar Apollo,friends,omarapollo,GBKPL1943561,61,0
00041898.m4a,Burn,Lava La Rue,burn,lavalarue,GBKPL1943915,13,0
00050611.m4a,Heard It All Before,Dinah Jane,hearditallbefore,dinahjane,GBKPL1944408,97,0
00040528.m4a,Best of Me,Blake Rose,bestofme,blakerose,GBKPL1944412,67,0
00046776.m4a,Essentially,Japanese Breakfast,essentially,japanesebreakfast,GBKPL1944416,103,0
00043278.m4a,Coals,SLO,coals,slo,GBKPL1944523,15,0
00067234.m4a,Sunlight,JONES Jnr,sunlight,jonesjnr,GBKPL1944533,6,0
00048491.m4a,Free,Mabes,free,mabes,GBKPL1944559,11,0
00065332.m4a,Sidekick,Julian Daniel,sidekick,juliandaniel,GBKPL1944774,15,0
00051639.m4a,How To Be Friends,Shae Jacobs,howtobefriends,shaejacobs,GBKPL1944936,11,0
00055204.m4a,Let You Down,Myles Lloyd,letyoudown,myleslloyd,GBKPL1945221,22,0
00042231.m4a,Call Me,Lizzy Land,callme,lizzyland,GBKPL1945222,30,0
00060243.m4a,Old Hands New Face,Sloane,oldhandsnewface,sloane,GBKPL1945255,26,0
00051358.m4a,Home,Jacob and Fanny,home,jacobandfanny,GBKPL1945307,4,0
00072051.m4a,White Wishy Washy World,Quarry,whitewishywashyworld,quarry,GBKPL1945334,22,0
00042844.m4a,Charged Up,Always Never,chargedup,alwaysnever,GBKPL1945372,23,0
00054184.m4a,Kickback,Omar Apollo,kickback,omarapollo,GBKPL1945402,42,0
00065828.m4a,So Good,Omar Apollo,sogood,omarapollo,GBKPL1945405,114,0
00061530.m4a,Peaches,Miynt,peaches,miynt,GBKPL1945410,67,0
00071311.m4a,Water Me,"syd B, Floyd Fuji",waterme,sydb,GBKPL1945435,12,0
00044909.m4a,Dennis Quaid,Taylor Janzen,dennisquaid,taylorjanzen,GBKPL1945887,9,0
00043573.m4a,Coming up for Air,The Hour,comingupforair,thehour,GBKPL1945948,8,0
00052690.m4a,I,The Hour,i,thehour,GBKPL1945949,5,0
00066923.m4a,String On Me,MAX RAD,stringonme,maxrad,GBKPL1946100,32,0
00048173.m4a,Follow Me Home,Esther,followmehome,esther,GBKPL1946102,17,0
00045019.m4a,Devil Girl,Nathan Bajar,devilgirl,nathanbajar,GBKPL1946106,16,0
00048198.m4a,Fool,Valentin Hansen,fool,valentinhansen,GBKPL1946418,5,0
00046129.m4a,Drugs & The Internet,Lauv,drugstheinternet,lauv,GBKPL1946703,506,1
00065748.m4a,Smile,Sam Creighton,smile,samcreighton,GBKPL1946846,8,0
00051434.m4a,Honeypie,Johnny Utah,honeypie,johnnyutah,GBKPL1946902,90,0
00060597.m4a,"One, Two",((( O ))),onetwo,o,GBKPL1947039,35,0
00041750.m4a,Broken,Kim Petras,broken,kimpetras,GBKPL1947068,126,0
00058417.m4a,My House Is Bigger Than Your House,Maddie Ross,myhouseisbiggerthanyourhouse,maddieross,GBKPL1947074,2,0
00055707.m4a,Liv Tyler,Maddie Ross,livtyler,maddieross,GBKPL1947075,8,0
00061544.m4a,Pedigree,Garçons,pedigree,garcons,GBKPL1947238,15,0
00050256.m4a,Halo,Superego,halo,superego,GBKPL1947246,10,0
00048638.m4a,Frozen,Hedara,frozen,hedara,GBKPL1947352,12,0
00040746.m4a,Big School,Beach Baby,bigschool,beachbaby,GBKPL1947400,14,0
00066858.m4a,Stranger Nights,Patrick Martin,strangernights,patrickmartin,GBKPL1947414,32,0
00073551.m4a,dying together,GOLDN,dyingtogether,goldn,GBKPL1947460,15,0
00052184.m4a,I Lost a Friend,FINNEAS,ilostafriend,finneas,GBKPL1947486,109,0
00070598.m4a,Vacancy,Havelock,vacancy,havelock,GBKPL1947526,29,0
00073654.m4a,gone,VÉRITÉ,gone,verite,GBKPL1947600,68,0
00046573.m4a,Emotions,Elliot Jones,emotions,elliotjones,GBKPL1947685,7,0
00038678.m4a,Altar,Dizzy Fae,altar,dizzyfae,GBKPL1947846,7,0
00055659.m4a,Little Bit,Erika de Casier,littlebit,erikadecasier,GBKPL1947862,14,0
00066016.m4a,Some Place Else,MorMor,someplaceelse,mormor,GBKPL1947869,146,0
00056478.m4a,Low Blow,CXLOE,lowblow,cxloe,GBKPL1947899,137,0
00073499.m4a,dead girl in the pool,girl in red,deadgirlinthepool,girlinred,GBKPL1947902,160,0
00053483.m4a,It's Ok,Du0,itsok,du0,GBKPL1947927,75,0
00049797.m4a,Got My Number,Kim Petras,gotmynumber,kimpetras,GBKPL1947965,147,0
00052572.m4a,I'm Trying,"Yeek, Dominic Fike",imtrying,yeek,GBKPL1948197,22,0
00050638.m4a,Heart of Gold,"Leo Bhanji, Donalee",heartofgold,leobhanji,GBKPL1948335,19,0
00038229.m4a,Alex's Song,"jesse saint john, AUGUST 08",alexssong,jessesaintjohn,GBKPL1948340,16,0
00060406.m4a,On a Goat,Serious Klein,onagoat,seriousklein,GBKPL1948448,16,0
00072237.m4a,Wildchild,"The Bloody Beetroots, Ephwurd",wildchild,thebloodybeetroots,GBKPL1948670,62,0
00054103.m4a,Keep On,Ariza,keepon,ariza,GBKPL1948750,10,0
00049701.m4a,Good Together,Shay Lia,goodtogether,shaylia,GBKPL1949034,58,0
00041117.m4a,Blow It All,Kim Petras,blowitall,kimpetras,GBKPL1949161,122,0
00070829.m4a,Void Detection,Vern Matz,voiddetection,vernmatz,GBKPL1949300,18,0
00071641.m4a,What Are You so Afraid Of,Òlah Bliss,whatareyousoafraidof,olahbliss,GBKPL1949426,13,0
00050731.m4a,Heaven,Aria Ohlsson,heaven,ariaohlsson,GBKPL1949614,12,0
00059932.m4a,Numbers,HEX HUE,numbers,hexhue,GBKPL1949935,10,0
00058382.m4a,My Dude,Litany,mydude,litany,GBKPL1949993,49,0
00067427.m4a,Sweet Spot,Kim Petras,sweetspot,kimpetras,GBKPL1950023,140,0
00067446.m4a,Sweeter,Lo Boii,sweeter,loboii,GBKPL1950032,8,0
00049593.m4a,Gone,SAD FUNERAL,gone,sadfuneral,GBKPL1950273,2,0
00065513.m4a,Six AM,Inner Wave,sixam,innerwave,GBKPL1950326,42,0
00070074.m4a,Twice - Ruby Francis Remix,"Vonné, Ruby Francis",twicerubyfrancisremix,vonne,GBKPL1950383,4,0
00044605.m4a,Day Off,DAISY,dayoff,daisy,GBKPL1950525,10,0
00064721.m4a,Search Box,Low Island,searchbox,lowisland,GBKPL1950795,37,0
00047342.m4a,Fallin',"ICONYK, UpsideDown",fallin,iconyk,GBKPL1950952,3,0
00044128.m4a,Cry Ice,Heavy Heart,cryice,heavyheart,GBKPL1951137,14,0
00054694.m4a,Lady,Blake Rose,lady,blakerose,GBKPL1951178,64,0
00054185.m4a,Kickin' On The Floor (QUEEN),CHAV,kickinonthefloorqueen,chav,GBKPL1951285,3,0
00065395.m4a,Silver Surfer,Nathan Bajar,silversurfer,nathanbajar,GBKPL1951327,17,0
00074270.m4a,sunday,Joy Oladokun,sunday,joyoladokun,GBKPL1951366,18,0
00038344.m4a,All I Do Is Cry,Kim Petras,allidoiscry,kimpetras,GBKPL1951374,110,0
00041986.m4a,Buttons,meija,buttons,meija,GBKPL1951426,24,0
00049532.m4a,Gold,Alex Ebert,gold,alexebert,GBKPL1951433,9,0
00050819.m4a,Hellos,Lucy Daydream,hellos,lucydaydream,GBKPL1951525,27,0
00060397.m4a,On The Way,OVERSTREET,ontheway,overstreet,GBKPL1951663,21,0
00037692.m4a,A Kiss Goodbye,Tei Shi,akissgoodbye,teishi,GBKPL1951664,77,0
00064273.m4a,Sad Forever,Lauv,sadforever,lauv,GBKPL1951882,417,1
00050569.m4a,Head Top,Ama,headtop,ama,GBKPL1951941,3,0
00045381.m4a,Do Me,Kim Petras,dome,kimpetras,GBKPL1952294,175,0
00038834.m4a,Angel,FINNEAS,angel,finneas,GBKPL1952409,88,0
00038198.m4a,Akwaaba Ayiti,"Michael Brun, GuiltyBeatz, Mr Eazi, Dj Bullet, J Perry, Dro",akwaabaayiti,michaelbrun,GBKPL1952476,69,0
00045821.m4a,Down For Life,"3LAU, Bright Lights",downforlife,3lau,GBKPL1952478,129,0
00061057.m4a,PDA,Emily Burns,pda,emilyburns,GBKPL1952488,56,0
00043608.m4a,Complainer,Cold War Kids,complainer,coldwarkids,GBKPL1952563,127,0
