id,song,artist,timestamp,isrc,release_date,tags
00061252.m4a,Paper Rings,Taylor Swift,2021-01-18T22:52:47.957Z,USUG11901478,2019-08-22T00:00:00.000Z,POP
00055993.m4a,Looking For Love,"The Legends, Club 8",2021-01-18T22:52:47.957Z,SE5XG1914701,2019-09-20T00:00:00.000Z,POP
00071342.m4a,Wave Subarctic,Ali Berger,2021-01-18T22:52:47.957Z,DEBE71900378,2019-06-06T00:00:00.000Z,HOUSE
00053800.m4a,Juicy,Doja Cat,2021-01-18T22:52:47.957Z,USRC11900150,2019-02-28T00:00:00.000Z,R&B/SOUL
00053798.m4a,Juicy,"Doja Cat, Tyga",2021-01-18T22:52:47.957Z,USRC11900150,2019-02-28T00:00:00.000Z,R&B/SOUL
00051533.m4a,Hot2Touch,"Felix Jaehn, Hight, Alex Aiono",2021-01-18T22:52:47.957Z,DEUM71707902,2017-05-11T00:00:00.000Z,DANCE
00060966.m4a,Over Your Head,"Future, Lil Uzi Vert",2021-01-18T22:52:47.957Z,USAT22005187,2020-07-30T00:00:00.000Z,HIP-HOP/RAP
00049556.m4a,Golden State of Mind,The Shakes,2021-01-18T22:52:47.957Z,QZDA61869471,2018-07-22T00:00:00.000Z,ALTERNATIVE
00051361.m4a,Home,Laima,2021-01-18T22:52:47.957Z,GBKPL1965401,2019-09-16T00:00:00.000Z,ALTERNATIVE
00067809.m4a,Talkin,YBN Nahmir,2021-01-18T22:52:47.957Z,USAT22000088,2020-01-23T00:00:00.000Z,HIP-HOP/RAP
00049845.m4a,Graduation (with Juice WRLD),"benny blanco, Juice WRLD",2021-01-18T22:52:47.957Z,USUM71916692,2019-08-29T00:00:00.000Z,POP
00048898.m4a,Ganas,Greeicy,2021-01-18T22:52:47.957Z,USUM71814302,2019-01-17T00:00:00.000Z,LATIN POP
00061793.m4a,Pictures,ECÂF,2021-01-18T22:52:47.957Z,AUBEC1914770,2019-07-18T00:00:00.000Z,R&B/SOUL
00068182.m4a,That’s How You Feel,Drake,2021-01-18T22:52:47.957Z,USCM51800195,2018-06-28T00:00:00.000Z,HIP-HOP/RAP
00043734.m4a,Control,"Ordure, Charli Brix",2021-01-18T22:52:47.957Z,FRIDO1911427,2019-10-24T00:00:00.000Z,DANCE
00055651.m4a,Lit AF,"Marlo, Young Dolph",2021-01-18T22:52:47.957Z,QZ4JX1761143,2020-02-14T00:00:00.000Z,HIP-HOP/RAP
00037354.m4a,2P02,Dungeon Acid,2021-01-18T22:52:47.957Z,USA2Z1900569,2019-04-11T00:00:00.000Z,ELECTRONIC
00073137.m4a,Your Body,Mipso,2021-01-18T22:52:47.957Z,USRO22002267,2020-07-31T00:00:00.000Z,SINGER/SONGWRITER
00045460.m4a,Dog Videos,Alec Wigdahl,2021-01-18T22:52:47.957Z,QZJ841900226,2019-12-13T00:00:00.000Z,POP
00050857.m4a,Here Be Dragons,Oded Tzur,2021-01-18T22:52:47.957Z,DEB331967601,2020-01-16T00:00:00.000Z,JAZZ
00066186.m4a,Somewhere,Hauskey,2021-01-18T22:52:47.957Z,USUM72018529,2020-09-24T00:00:00.000Z,ALTERNATIVE
00058014.m4a,Moon,BTS,2021-01-18T22:52:47.957Z,QM4TX2001954,2020-02-20T00:00:00.000Z,K-POP
00054589.m4a,La Cintura,Alvaro Soler,2021-01-18T22:52:47.957Z,DEUM71800524,2018-03-28T00:00:00.000Z,LATIN POP
00053323.m4a,Invincible,The Unlikely Candidates,2021-01-18T22:52:47.957Z,USQX92000703,2020-04-02T00:00:00.000Z,ALTERNATIVE
00059605.m4a,Nobody,"Hot Shade, Mika Zibanejad",2021-01-18T22:52:47.957Z,SE3AA1800014,2018-07-05T00:00:00.000Z,DANCE
00069581.m4a,Too Much,Justine Skye,2021-01-18T22:52:47.957Z,QM24S1924144,2019-08-27T00:00:00.000Z,R&B/SOUL
00050726.m4a,Heaven's Basement (Theme From 86'd),Neon Indian,2021-01-18T22:52:47.957Z,USQE91500793,2018-12-20T00:00:00.000Z,ALTERNATIVE
00040964.m4a,Blame It On My Youth,blink-182,2021-01-18T22:52:47.957Z,USSM11903330,2019-05-07T00:00:00.000Z,ROCK
00071335.m4a,Watermelon Sugar,Harry Styles,2021-01-18T22:52:47.957Z,USSM11912587,2019-11-16T00:00:00.000Z,POP
00041357.m4a,Bora Bora,Lil Durk,2021-01-18T22:52:47.957Z,USUM71914440,2019-08-01T00:00:00.000Z,HIP-HOP/RAP
00068482.m4a,The Lady Wants to Know,Leo Sidran,2021-01-18T22:52:47.957Z,FR12Q1700900,2018-04-26T00:00:00.000Z,JAZZ
00045424.m4a,Do You Mean,"The Chainsmokers, Ty Dolla $ign, bülow",2021-01-18T22:52:47.957Z,USQX91900937,2019-04-25T00:00:00.000Z,DANCE
00061540.m4a,Peddle Bike,Mishaal,2021-01-18T22:52:47.957Z,USRC12002417,2020-09-04T00:00:00.000Z,POP
00061626.m4a,Perfect Places,Lorde,2021-01-18T22:52:47.957Z,NZUM71700074,2017-05-31T00:00:00.000Z,ALTERNATIVE
00053499.m4a,It's a Moot Point,Melanie Faye,2021-01-18T22:52:47.957Z,QM4TX2020396,2020-03-16T00:00:00.000Z,R&B/SOUL
00039465.m4a,BKLYNLDN,Shura,2021-01-18T22:52:47.957Z,US38W1937305,2019-03-09T00:00:00.000Z,INDIE POP
00046390.m4a,Ede M Chante,"Michael Brun, Eddy François",2021-01-18T22:52:47.957Z,GBKPL1954415,2019-06-25T00:00:00.000Z,WORLD
00038425.m4a,All Night - Alan Walker Remix,"Steve Aoki, Lauren Jauregui, Alan Walker",2021-01-18T22:52:47.957Z,USUS11800040,2018-03-08T00:00:00.000Z,DANCE
00065520.m4a,Six Years,A Blaze of Feather,2021-01-18T22:52:47.957Z,FR59R1740346,2017-06-08T00:00:00.000Z,ALTERNATIVE
00053280.m4a,Into You,"Sonny Fodera, Sinead Harnett",2021-01-18T22:52:47.957Z,FR10S1984896,2019-04-04T00:00:00.000Z,DANCE
00052283.m4a,I Say When,Temptress,2021-01-18T22:52:47.957Z,GBKPL1803710,2018-05-03T00:00:00.000Z,POP
00050026.m4a,Guilty Party,The National,2021-01-18T22:52:47.957Z,GBAFL1700214,2017-06-28T00:00:00.000Z,ALTERNATIVE
00071971.m4a,Wherever You Go,"Jonas Blue, Jessie Reyez, Juan Magán",2021-01-18T22:52:47.957Z,GBUM71806216,2018-11-08T00:00:00.000Z,DANCE
00044303.m4a,DINOSAURS,"Lupe Fiasco, Kaelin Ellis, Virgil Abloh",2021-01-18T22:52:47.957Z,US5KD2000015,2020-07-24T00:00:00.000Z,HIP-HOP/RAP
00069960.m4a,Trying,Luna Li,2021-01-18T22:52:47.957Z,CAUM81900120,2020-02-13T00:00:00.000Z,INDIE ROCK
00043597.m4a,Como lo Hiciste Ayer,"ICON, Pedro Capó, Reykon",2021-01-18T22:52:47.957Z,COSO11900054,2019-07-04T00:00:00.000Z,LATINO
00069642.m4a,Touch the Blooms,John Beltran,2021-01-18T22:52:47.957Z,NLM792000054,2020-07-02T00:00:00.000Z,ELECTRONIC
00057005.m4a,Mamita,CNCO,2021-01-18T22:52:47.957Z,USSD11800134,2018-03-22T00:00:00.000Z,LATIN POP
00052884.m4a,Illusion Of Control,Soma Soul,2021-01-18T22:52:47.957Z,QZ9WZ2000001,2020-01-16T00:00:00.000Z,TECHNO
00045027.m4a,Devil You Don't,CXLOE,2021-01-18T22:52:47.957Z,GBKPL1971945,2019-10-23T00:00:00.000Z,POP
00053944.m4a,Just Us,IZACK HUNT,2021-01-18T22:52:47.957Z,QZFZ72091001,2020-04-23T00:00:00.000Z,POP
00048197.m4a,Fool,Mick Flannery,2021-01-18T22:52:47.957Z,TCAED1910393,2019-07-05T00:00:00.000Z,SINGER/SONGWRITER
00072240.m4a,Wildest Dream,Aaricia,2021-01-18T22:52:47.957Z,CA7081700012,2017-03-27T00:00:00.000Z,POP
00045773.m4a,Doorstep,Izzy Bizu,2021-01-18T22:52:47.957Z,GBARL1801072,2019-05-02T00:00:00.000Z,R&B/SOUL
00052491.m4a,I'm Alright,"Brasstracks, R",2021-01-18T22:52:47.957Z,QZD5H1800059,2019-01-09T00:00:00.000Z,R&B/SOUL
00045049.m4a,Déjà Vu,VOILÀ,2021-01-18T22:52:47.957Z,QM24S1925901,2019-10-25T00:00:00.000Z,POP
00057718.m4a,Mirage,Toro y Moi,2021-01-18T22:52:47.957Z,US22N1712101,2017-07-06T00:00:00.000Z,ALTERNATIVE
00061582.m4a,People I Don't Like,UPSAHL,2021-01-18T22:52:47.957Z,USQX92003333,2020-07-17T00:00:00.000Z,ALTERNATIVE
00070843.m4a,Volver,Tessa,2021-01-18T22:52:47.957Z,DECY51903498,2020-01-12T00:00:00.000Z,ELECTRONIC
00053732.m4a,Jobs,City Girls,2021-01-18T22:52:47.957Z,USUG12000074,2020-06-20T00:00:00.000Z,HIP-HOP/RAP
00055172.m4a,Let Me Know (I Wonder Why Freestyle),Juice WRLD,2021-01-18T22:52:47.957Z,USUG11903494,2019-12-06T00:00:00.000Z,HIPHOP/RAP
00066692.m4a,Steamy,seeyousoon,2021-01-18T22:52:47.957Z,TCAEQ2026885,2020-02-27T00:00:00.000Z,HIP-HOP/RAP
00043746.m4a,Conversation,Kuzich,2021-01-18T22:52:47.957Z,DESY21400671,2018-02-08T00:00:00.000Z,HIP-HOP/RAP
00045693.m4a,Don't Wait 'Til Tomorrow,YONAKA,2021-01-18T22:52:47.957Z,GBAHS1900308,2019-05-16T00:00:00.000Z,ALTERNATIVE
00040138.m4a,Be Glad You Create Anything,K15,2021-01-18T22:52:47.957Z,GB76B1803001,2018-06-03T00:00:00.000Z,HOUSE
00046985.m4a,Everywhere I'm Goin',Maddie & Tae,2021-01-18T22:52:47.957Z,USUM71805388,2019-10-01T00:00:00.000Z,COUNTRY
00071862.m4a,When It's Real,"Pastel, Camden",2021-01-18T22:52:47.957Z,FR9Z61900035,2019-02-21T00:00:00.000Z,ELECTRONIC
00048946.m4a,Gay Bar,Rosie Tucker,2021-01-18T22:52:47.957Z,US3DF1901370,2019-01-15T00:00:00.000Z,ALTERNATIVE
00047501.m4a,Fate,Hermit and the Recluse,2021-01-18T22:52:47.957Z,TCADT1867511,2018-08-17T00:00:00.000Z,HIP-HOP/RAP
00064273.m4a,Sad Forever,Lauv,2021-01-18T22:52:47.957Z,GBKPL1951882,2019-05-30T00:00:00.000Z,POP
00039131.m4a,As Fun,Naaz,2021-01-18T22:52:47.957Z,NLS6T1800003,2018-04-19T00:00:00.000Z,POP
00060828.m4a,Our Time,Lil Tecca,2021-01-18T22:52:47.957Z,USUM72017151,2020-09-11T00:00:00.000Z,HIP-HOP/RAP
00074370.m4a,u know it's real,Ant Saunders,2021-01-18T22:52:47.957Z,USQX92000286,2020-02-27T00:00:00.000Z,POP
00045270.m4a,Discreción,Girl Ultra,2021-01-18T22:52:47.957Z,USUYG1278595,2019-11-04T00:00:00.000Z,R&B/SOUL
00058702.m4a,Natalie Don't,RAYE,2021-01-18T22:52:47.957Z,GBUM72002921,2020-07-09T00:00:00.000Z,POP
00057179.m4a,May I Have This Dance,Meadowlark,2021-01-18T22:52:47.957Z,GB45A1700671,2017-10-05T00:00:00.000Z,ALTERNATIVE
00060250.m4a,Old Me,5 Seconds of Summer,2021-01-18T22:52:47.957Z,USUG12000294,2020-02-20T00:00:00.000Z,POP
00049467.m4a,God Is,Kanye West,2021-01-18T22:52:47.957Z,USUM71922073,2019-10-24T00:00:00.000Z,HIP-HOP/RAP
00058658.m4a,Naeem,Bon Iver,2021-01-18T22:52:47.957Z,US38Y1935007,2019-08-08T00:00:00.000Z,ALTERNATIVE
00060755.m4a,Order,"Tm88, Southside, Gunna",2021-01-18T22:52:47.957Z,USUM71816897,2018-11-15T00:00:00.000Z,HIP-HOP/RAP
00047830.m4a,Find You,Nora Van Elken,2021-01-18T22:52:47.957Z,QZFYW1915541,2019-06-20T00:00:00.000Z,DANCE
00072628.m4a,Wreath,Perfume Genius,2021-01-18T22:52:47.957Z,USMTD1709227,2017-05-04T00:00:00.000Z,ALTERNATIVE
00058548.m4a,Mysterious Girl - Radio Edit,Peter Andre,2021-01-18T22:52:47.957Z,GBAHS0400990,2019-07-25T00:00:00.000Z,POP
00043282.m4a,Coast,bad tuner,2021-01-18T22:52:47.957Z,GB2DY2000648,2020-11-17T00:00:00.000Z,ELECTRONIC
00055676.m4a,Little More Love,Evie Irie,2021-01-18T22:52:47.957Z,USUM72013634,2020-07-24T00:00:00.000Z,POP
00041342.m4a,Boomerang,Lower Than Atlantis,2021-01-18T22:52:47.957Z,GB7QY1600374,2017-02-02T00:00:00.000Z,ROCK
00071570.m4a,Welcome to Silvertown,Saint Agnes,2021-01-18T22:52:47.957Z,UKBWK1500017,2019-01-18T00:00:00.000Z,ROCK
00048983.m4a,Geology,Barrie,2021-01-18T22:52:47.957Z,QZ8SH1903008,2019-04-21T00:00:00.000Z,INDIE POP
00049285.m4a,Give Me Sum,Xzavier Stone,2021-01-18T22:52:47.957Z,USHM21862200,2018-07-24T00:00:00.000Z,R&B/SOUL
00065102.m4a,She Loves Control,Camila Cabello,2021-01-18T22:52:47.957Z,USSM11706920,2018-01-11T00:00:00.000Z,POP
00044765.m4a,Death of Me,Julien Kelland,2021-01-18T22:52:47.957Z,TCAEE1947546,2019-04-18T00:00:00.000Z,POP
00054477.m4a,LA in Two,ELIO,2021-01-18T22:52:47.957Z,QMEZE1949139,2020-05-28T00:00:00.000Z,POP
00051849.m4a,I Awoke,James Yorkston,2021-01-18T22:52:47.957Z,GBCEL0600291,2006-09-23T00:00:00.000Z,SINGER/SONGWRITER
00060328.m4a,On Hold,The xx,2021-01-18T22:52:47.957Z,UK7MC1600065,2017-01-12T00:00:00.000Z,ALTERNATIVE
00062469.m4a,Provider,Frank Ocean,2021-01-18T22:52:47.957Z,QM24S1702752,2017-08-26T00:00:00.000Z,POP
00060351.m4a,On My Mind,Sean and Conor Price,2021-01-18T22:52:47.957Z,UK6KW1900179,2019-10-24T00:00:00.000Z,POP
00050756.m4a,Heavy Shit,Blake Rose,2021-01-18T22:52:47.957Z,GBKPL1959987,2019-08-16T00:00:00.000Z,POP
00059969.m4a,OBE,Lou Val,2021-01-18T22:52:47.957Z,USLD91729276,2020-10-29T00:00:00.000Z,R&B/SOUL
00069580.m4a,Too Much,HONEYMOAN,2021-01-18T22:52:47.957Z,GB6TW1900130,2020-02-20T00:00:00.000Z,ALTERNATIVE
00038335.m4a,All For Us - from the HBO Original Series Euphoria,"Labrinth, Zendaya",2021-01-18T22:52:47.957Z,USUG11902729,2019-08-03T00:00:00.000Z,POP
00067534.m4a,TALK ABOUT IT,Keedron Bryant,2021-01-18T22:52:47.957Z,USWB12002829,2020-09-11T00:00:00.000Z,R&B/SOUL
00049743.m4a,Goodbye,Cage The Elephant,2021-01-18T22:52:47.957Z,USRC11803835,2019-04-07T00:00:00.000Z,ALTERNATIVE
00072016.m4a,White Collar Crime,Stockz,2021-01-18T22:52:47.957Z,QZD441900645,2019-08-06T00:00:00.000Z,HIP-HOP/RAP
00067818.m4a,Talking,Wesley Jensen and The Penny Arcade,2021-01-18T22:52:47.957Z,TCADS1845859,2018-07-26T00:00:00.000Z,POP
00063219.m4a,Red Velvet,"Bladee, Yung Lean",2021-01-18T22:52:47.957Z,SE5AJ1800601,2019-01-17T00:00:00.000Z,ALTERNATIVE
00066590.m4a,Starting Over,Chris Stapleton,2021-01-18T22:52:47.957Z,USUM72013812,2020-08-27T00:00:00.000Z,COUNTRY
00045245.m4a,Dirty,Tank,2021-01-18T22:52:47.957Z,USAT21813107,2019-01-10T00:00:00.000Z,R&B/SOUL
00056937.m4a,Making Love,Sir Woman,2021-01-18T22:52:47.957Z,QM88K1900010,2019-08-04T00:00:00.000Z,POP
00051377.m4a,Homerun (Intro),Paulo Londra,2021-01-18T22:52:47.957Z,USWL11900119,2019-05-22T00:00:00.000Z,LATIN URBAN
00051651.m4a,How Would You Feel (Paean),Ed Sheeran,2021-01-18T22:52:47.957Z,GBAHS1700038,2017-02-15T00:00:00.000Z,POP
00047458.m4a,Far Away Truths,Albert Hammond Jr,2021-01-18T22:52:47.957Z,USP6L1700225,2018-03-08T00:00:00.000Z,ALTERNATIVE
00073897.m4a,lost cause,Silver Sphere,2021-01-18T22:52:47.957Z,NLRD51959430,2019-04-30T00:00:00.000Z,POP
00043452.m4a,Come Back,Caravãna Sun,2021-01-18T22:52:47.957Z,AUBEC1827898,2018-08-16T00:00:00.000Z,ROCK
00043752.m4a,Conversations,Juice WRLD,2021-01-18T22:52:47.957Z,USUG12001896,2020-07-09T00:00:00.000Z,HIP-HOP/RAP
00069361.m4a,Tired Of Talking,Rojdar,2021-01-18T22:52:47.957Z,AULI01926110,2019-08-15T00:00:00.000Z,POP
00068873.m4a,There For You - Madison Mars Remix,"Martin Garrix, Troye Sivan, Madison Mars",2021-01-18T22:52:47.957Z,NLM5S1600093,2017-08-17T00:00:00.000Z,DANCE
00051313.m4a,Holy Roller,Cyn,2021-01-18T22:52:47.957Z,QZ93V1900016,2019-05-21T00:00:00.000Z,POP
00044432.m4a,Dance Like Nobody's Watching,"Iggy Azalea, Tinashe",2021-01-18T22:52:47.957Z,USUYG1326166,2020-08-21T00:00:00.000Z,POP
00073669.m4a,gun smoke,21 Savage,2021-01-18T22:52:47.957Z,QZ45A1700088,2018-12-20T00:00:00.000Z,HIP-HOP/RAP
00067116.m4a,Summer Hate,Suicideyear,2021-01-18T22:52:47.957Z,GB5P51700115,2017-07-27T00:00:00.000Z,ELECTRONIC
00071114.m4a,Walk With You,"Autograf, Janelle Kroll",2021-01-18T22:52:47.957Z,NLF712009959,2020-09-24T00:00:00.000Z,DANCE
00056695.m4a,MOONRISE,Quintino,2021-01-18T22:52:47.957Z,NLZ541800145,2018-03-01T00:00:00.000Z,DANCE
00058528.m4a,My Way,Calvin Harris,2021-01-18T22:52:47.957Z,GBARL1601358,2016-09-15T00:00:00.000Z,DANCE
00037059.m4a,085,96 Back,2021-01-18T22:52:47.957Z,GBJU21800459,2018-05-17T00:00:00.000Z,TECHNO
00056533.m4a,Lucky Strike,Troye Sivan,2021-01-18T22:52:47.957Z,AUUM71800526,2018-08-30T00:00:00.000Z,POP
00045333.m4a,Diviner,Hayden Thorpe,2021-01-18T22:52:47.957Z,GBCEL1800569,2019-02-20T00:00:00.000Z,ALTERNATIVE
00067584.m4a,TOGETHER,"for KING & COUNTRY, Tori Kelly, Kirk Franklin",2021-01-18T22:52:47.957Z,USM1C2000000,2020-04-30T00:00:00.000Z,CHRISTIAN MUSIC
00053738.m4a,John Doe,Adam Jensen,2021-01-18T22:52:47.957Z,TCAFC2048375,2020-09-17T00:00:00.000Z,ALTERNATIVE
00043187.m4a,Clockwork,DLNQNT,2021-01-18T22:52:47.957Z,QM24S1913786,2019-04-07T00:00:00.000Z,HIP-HOP/RAP
00074107.m4a,possibility bells,Ryan Lott,2021-01-18T22:52:47.957Z,QZ2S91901205,2019-08-08T00:00:00.000Z,INSTRUMENTAL
00048860.m4a,GTFO,Trove,2021-01-18T22:52:47.957Z,DK4YA1910901,2019-05-24T00:00:00.000Z,DANCE
00062980.m4a,Rare,Selena Gomez,2021-01-18T22:52:47.957Z,USUM71923481,2020-01-09T00:00:00.000Z,POP
00046336.m4a,Easy on You,Marcus Cito,2021-01-18T22:52:47.957Z,ATBO82000033,2020-07-02T00:00:00.000Z,DANCE
00045681.m4a,Don't That Make You Mad,Christinna O,2021-01-18T22:52:47.957Z,US3DF1967760,2019-07-14T00:00:00.000Z,R&B/SOUL
00073193.m4a,Youth Memories,Fljúga,2021-01-18T22:52:47.957Z,TCAEJ1957823,2019-08-15T00:00:00.000Z,JAZZ
00062057.m4a,Pontos de Exclamação - Vintage Culture & Future Class Remix,"Jovem Dionisio, Vintage Culture, Future Class",2021-01-18T22:52:47.957Z,BXHBP1900505,2020-06-14T00:00:00.000Z,POP
00061885.m4a,Pitch 'n Itch - Edit,"Haruka Salt, Fat Tony",2021-01-18T22:52:47.957Z,QMVU42000020,2020-06-22T00:00:00.000Z,ELECTRONIC
00037780.m4a,A Thousand Bad Times,Post Malone,2021-01-18T22:52:47.957Z,USUM71915724,2019-09-05T00:00:00.000Z,HIP-HOP/RAP
00071007.m4a,Wait,Kevin George,2021-01-18T22:52:47.957Z,USUM71908733,2019-08-09T00:00:00.000Z,R&B/SOUL
00064635.m4a,Sayonara,Max Frost,2021-01-18T22:52:47.957Z,USAT22002436,2020-05-14T00:00:00.000Z,ALTERNATIVE
00045780.m4a,Dope,"Leandro Da Silva, Stafford Brothers, Sam Stray Wood",2021-01-18T22:52:47.957Z,QM24S2001158,2020-02-27T00:00:00.000Z,DANCE
00066836.m4a,Straight For The Money,Bleeker,2021-01-18T22:52:47.957Z,USDPK1800147,2019-11-07T00:00:00.000Z,ALTERNATIVE
00060565.m4a,One Time Villain,Coco,2021-01-18T22:52:47.957Z,GBKPL2088579,2020-05-12T00:00:00.000Z,ALTERNATIVE
00055003.m4a,Leaving,ILLENIUM,2021-01-18T22:52:47.957Z,USQY51766815,2017-09-20T00:00:00.000Z,ELECTRONIC
00036996.m4a,#Maldeamores,"Mario Bautista, De La Ghetto",2021-01-18T22:52:47.957Z,MXF151800043,2018-03-22T00:00:00.000Z,LATIN POP
00066993.m4a,Style,Foster The People,2021-01-18T22:52:47.957Z,USSM11901062,2019-03-21T00:00:00.000Z,ALTERNATIVE
00054878.m4a,Lay Here With Me,"Maddie & Tae, Dierks Bentley",2021-01-18T22:52:47.957Z,USUM71805390,2019-10-18T00:00:00.000Z,COUNTRY
00063490.m4a,Rich Bitch,Bankrol Hayden,2021-01-18T22:52:47.957Z,USAT22002495,2020-05-07T00:00:00.000Z,HIP-HOP/RAP
00044693.m4a,Dead Rider,Sam Cohen,2021-01-18T22:52:47.957Z,QMEU31819035,2019-05-16T00:00:00.000Z,ALTERNATIVE
00038049.m4a,Affection,Amber Run,2021-01-18T22:52:47.957Z,UKMD41900021,2019-07-05T00:00:00.000Z,ALTERNATIVE
00045865.m4a,Dónde Estarás,J Balvin,2021-01-18T22:52:47.957Z,USUM71804473,2018-05-16T00:00:00.000Z,LATINO
00054151.m4a,Keine Liebe,"RIN, Bausa",2021-01-18T22:52:47.957Z,DEKF21901046,2019-10-17T00:00:00.000Z,HIP-HOP/RAP
00055494.m4a,Like I Used To,Tinashe,2021-01-18T22:52:47.957Z,USRC11802717,2018-07-12T00:00:00.000Z,R&B/SOUL
00068047.m4a,Temporary,Ella Vos,2021-01-18T22:52:47.957Z,GBKPL1831567,2019-01-17T00:00:00.000Z,POP
00071229.m4a,Wasi,Fazer,2021-01-18T22:52:47.957Z,DECY51901242,2019-03-25T00:00:00.000Z,JAZZ
00060593.m4a,One of Us,Liam Gallagher,2021-01-18T22:52:47.957Z,GBAHT1900587,2019-08-15T00:00:00.000Z,ALTERNATIVE
00048944.m4a,Gav Allt,"Jireel, Victor Leksell, Reyn",2021-01-18T22:52:47.957Z,SEUM72000347,2020-04-02T00:00:00.000Z,HIPHOP/RAP
00060278.m4a,Older,"Shallou, Daya",2021-01-18T22:52:47.957Z,USUM71924484,2020-01-09T00:00:00.000Z,ELECTRONIC
00074214.m4a,since i was young (with kesha),"Wrabel, Kesha",2021-01-18T22:52:47.957Z,QM24S2005194,2020-07-07T00:00:00.000Z,POP
00055779.m4a,Lo Que Vales (Para Mí),Pepe Pecas,2021-01-18T22:52:47.957Z,QZHZ52075362,2020-07-30T00:00:00.000Z,PSYCHEDELIC
00060381.m4a,On Script,"Courtney Barnett, Kurt Vile",2021-01-18T22:52:47.957Z,USMTD1710003,2017-10-12T00:00:00.000Z,ALTERNATIVE
00053758.m4a,Jopping,SuperM,2021-01-18T22:52:47.957Z,KRA301900388,2019-10-03T00:00:00.000Z,K-POP
00066008.m4a,Some Kind Of Disaster,All Time Low,2021-01-18T22:52:47.957Z,USAT21907069,2020-01-20T00:00:00.000Z,ALTERNATIVE
00073405.m4a,broken people,almost monday,2021-01-18T22:52:47.957Z,QZES61927636,2019-10-24T00:00:00.000Z,ALTERNATIVE
00050437.m4a,Harmony Hall,Vampire Weekend,2021-01-18T22:52:47.957Z,USSM11900111,2019-01-23T00:00:00.000Z,ALTERNATIVE
00041678.m4a,Brillis,Shirin David,2021-01-18T22:52:47.957Z,DECE71900517,2019-08-21T00:00:00.000Z,POP
00048316.m4a,Forever,CHVRCHES,2021-01-18T22:52:47.957Z,GBZN81800008,2018-05-24T00:00:00.000Z,ALTERNATIVE
00039299.m4a,Available,Justin Bieber,2021-01-18T22:52:47.957Z,USUM72001304,2020-02-13T00:00:00.000Z,POP
00039301.m4a,Avalanche,ARTY,2021-01-18T22:52:47.957Z,NLF711903031,2019-04-18T00:00:00.000Z,DANCE
00048558.m4a,Friend Like Me (End Title),"Will Smith, DJ Khaled",2021-01-18T22:52:47.957Z,USWD11993076,2019-05-22T00:00:00.000Z,SOUNDTRACK
00037767.m4a,A Song With No Name,Norah Jones,2021-01-18T22:52:47.957Z,USUM71812934,2018-09-20T00:00:00.000Z,POP
00070885.m4a,W2LEEZY,Justin Rarri,2021-01-18T22:52:47.957Z,QZDA81950872,2019-02-28T00:00:00.000Z,HIP-HOP/RAP
00062643.m4a,QUE PRETENDES,"J Balvin, Bad Bunny",2021-01-18T22:52:47.957Z,USUM71912318,2019-06-27T00:00:00.000Z,LATIN URBAN
00074389.m4a,validation,Yoshi Flower,2021-01-18T22:52:47.957Z,USUM71905404,2019-05-10T00:00:00.000Z,ALTERNATIVE
00059728.m4a,Not Ok - Frank Walker Remix,"Kygo, Chelsea Cutler, Frank Walker",2021-01-18T22:52:47.957Z,SEBGA1902503,2019-07-04T00:00:00.000Z,DANCE
00063554.m4a,Ride,Tk Lee,2021-01-18T22:52:47.957Z,USHM21909901,2019-05-30T00:00:00.000Z,HIP-HOP/RAP
00039049.m4a,Aquí Abajo,Christian Nodal,2021-01-18T22:52:47.957Z,MXUM72006101,2020-07-09T00:00:00.000Z,MEXICAN MUSIC
00066969.m4a,Stuck with U (with Justin Bieber),"Ariana Grande, Justin Bieber",2021-01-18T22:52:47.957Z,USUM72009644,2020-05-07T00:00:00.000Z,POP
00045294.m4a,Distant Axis,Matt Berninger,2021-01-18T22:52:47.957Z,USC4R2007358,2020-07-16T00:00:00.000Z,ALTERNATIVE
00071449.m4a,We Fight,Dashboard Confessional,2021-01-18T22:52:47.957Z,USAT21704784,2017-11-14T00:00:00.000Z,ALTERNATIVE
00068099.m4a,Tesla,"Hugo Joe, MexikoDro, Guapdad 4000",2021-01-18T22:52:47.957Z,QMSDU1700289,2018-06-07T00:00:00.000Z,HIP-HOP/RAP
00048749.m4a,Funeral Song,"Whodat, Viola Klein",2021-01-18T22:52:47.957Z,DEMM41901052,2019-04-18T00:00:00.000Z,DANCE
00056856.m4a,Make A Sale (with Moneybagg Yo),"Blacc Zacc, Moneybagg Yo",2021-01-18T22:52:47.957Z,USUM72002157,2020-02-21T00:00:00.000Z,HIP-HOP/RAP
00047199.m4a,Face Tattoo,Dylan Fraser,2021-01-18T22:52:47.957Z,GBAHS2000785,2020-09-01T00:00:00.000Z,POP
00055983.m4a,Look What You're Doing To Me,"BANKS, Francis and the Lights",2021-01-18T22:52:47.957Z,USUM71904857,2019-06-10T00:00:00.000Z,ALTERNATIVE
00051741.m4a,Hurricanes (Wild Love),Fred V & Grafix,2021-01-18T22:52:47.957Z,GBCJY1700012,2017-07-27T00:00:00.000Z,DANCE
00044417.m4a,Damn,Baby Rose,2021-01-18T22:52:47.957Z,USUG12003514,2020-09-18T00:00:00.000Z,R&B/SOUL
00063355.m4a,Rent Money,OnCue,2021-01-18T22:52:47.957Z,USLD91700396,2017-03-09T00:00:00.000Z,HIP-HOP/RAP
